-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,7.5,5.41,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,0
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,1
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,2
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,3
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,4
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,5
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,7
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,9
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,11
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,12
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,14
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,15
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,17
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,18
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,19
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,20
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,22
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,24
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,26
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,28
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,31
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,32
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,34
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,36
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,38
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,39
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,41
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,42
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,44
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,45
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,46
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,47
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,48
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,50
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,51
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,52
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,53
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,55
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,56
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,58
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,59
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,61
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,64
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,66
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,68
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,71
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,74
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,77
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,79
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,82
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,86
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,90
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,94
-3.5,-2.0,free,free,free,free,robot,free,free,free,free,10.5,8.59,99
-3.5,-1.9,free,free,free,free,robot,free,free,free,free,10.4,8.49,104
-3.5,-1.9,free,free,free,free,robot,free,free,free,free,10.4,8.49,109
-3.5,-1.9,free,free,free,free,robot,free,free,free,free,10.4,8.49,114
-3.5,-1.9,free,free,free,free,robot,free,free,free,free,10.4,8.49,119
-3.5,-1.9,free,free,free,free,robot,free,free,free,free,10.4,8.49,123
-3.5,-1.9,free,free,free,free,robot,free,free,free,free,10.4,8.49,128
-3.5,-1.8,free,free,free,free,robot,free,free,free,free,10.3,8.39,133
-3.5,-1.8,free,free,free,free,robot,free,free,free,free,10.3,8.39,136
-3.6,-1.8,free,free,free,free,robot,free,free,free,free,10.2,8.37,140
-3.6,-1.8,free,free,free,free,robot,free,free,free,free,10.2,8.37,143
-3.6,-1.8,free,free,free,free,robot,free,free,free,free,10.2,8.37,147
-3.6,-1.8,free,free,free,free,robot,free,free,free,free,10.2,8.37,150
-3.6,-1.8,free,free,free,free,robot,free,free,free,free,10.2,8.37,153
-3.7,-1.7,free,free,free,free,robot,free,free,free,free,10.0,8.25,155
-3.7,-1.7,free,free,free,free,robot,free,free,free,free,10.0,8.25,158
-3.7,-1.7,free,free,free,free,robot,free,free,free,free,10.0,8.25,160
-3.7,-1.7,free,free,free,free,robot,free,free,free,free,10.0,8.25,163
-3.8,-1.7,free,free,free,free,robot,free,free,free,free,9.9,8.22,165
-3.8,-1.7,free,free,free,free,robot,free,free,free,free,9.9,8.22,167
-3.8,-1.7,free,free,free,free,robot,free,free,free,free,9.9,8.22,169
-3.8,-1.7,free,free,free,free,robot,free,free,free,free,9.9,8.22,170
-3.9,-1.7,free,free,free,free,robot,free,free,free,free,9.8,8.2,172
-3.9,-1.7,free,free,free,free,robot,free,free,free,free,9.8,8.2,174
-3.9,-1.7,free,free,free,free,robot,free,free,free,free,9.8,8.2,176
-3.9,-1.7,free,free,free,free,robot,free,free,free,free,9.8,8.2,178
-4.0,-1.7,free,free,free,free,robot,free,free,free,free,9.7,8.18,-179
-4.0,-1.7,free,free,free,free,robot,free,free,free,free,9.7,8.18,-177
-4.0,-1.7,free,free,free,free,robot,free,free,free,free,9.7,8.18,-175
-4.0,-1.7,free,free,free,free,robot,free,free,free,free,9.7,8.18,-174
-4.1,-1.7,free,free,free,free,robot,free,free,free,free,9.6,8.16,-173
-4.1,-1.7,free,free,free,free,robot,free,free,free,free,9.6,8.16,-171
-4.1,-1.7,free,free,free,free,robot,free,free,free,free,9.6,8.16,-171
-4.1,-1.7,free,free,free,free,robot,free,free,free,free,9.6,8.16,-170
-4.2,-1.7,free,free,free,free,robot,free,free,free,free,9.5,8.14,-169
-4.2,-1.7,free,free,free,free,robot,free,free,free,free,9.5,8.14,-169
-4.2,-1.7,free,free,free,free,robot,free,free,free,free,9.5,8.14,-169
-4.2,-1.7,free,free,free,free,robot,free,free,free,free,9.5,8.14,-169
-4.3,-1.7,free,free,free,free,robot,free,free,free,free,9.4,8.12,-169
-4.3,-1.7,free,free,free,free,robot,free,free,free,free,9.4,8.12,-169
-4.3,-1.7,free,free,free,free,robot,free,free,free,free,9.4,8.12,-169
-4.3,-1.7,free,free,free,free,robot,free,free,free,free,9.4,8.12,-169
-4.4,-1.7,free,free,free,free,robot,free,free,free,free,9.3,8.1,-170
-4.4,-1.8,free,free,free,free,robot,free,free,free,free,9.4,8.2,-170
-4.4,-1.8,free,free,free,free,robot,free,free,free,free,9.4,8.2,-171
-4.4,-1.8,free,free,free,free,robot,free,free,free,free,9.4,8.2,-171
-4.5,-1.8,free,free,free,free,robot,free,free,free,free,9.3,8.19,-171
-4.5,-1.8,free,free,free,free,robot,free,free,free,free,9.3,8.19,-172
-4.5,-1.8,free,free,free,free,robot,free,free,free,free,9.3,8.19,-172
-4.5,-1.8,free,free,free,free,robot,free,free,free,free,9.3,8.19,-173
-4.6,-1.8,free,free,free,free,robot,free,free,free,free,9.2,8.17,-173
-4.6,-1.8,free,free,free,free,robot,free,free,free,free,9.2,8.17,-173
-4.6,-1.8,free,free,free,free,robot,free,free,free,free,9.2,8.17,-174
-4.6,-1.8,free,free,free,free,robot,free,free,free,free,9.2,8.17,-174
-4.7,-1.8,free,free,free,free,robot,free,free,free,free,9.1,8.16,-175
-4.7,-1.8,free,free,free,free,robot,free,free,free,free,9.1,8.16,-175
-4.7,-1.8,free,free,free,free,robot,free,free,free,free,9.1,8.16,-175
-4.7,-1.8,free,free,free,free,robot,free,free,free,free,9.1,8.16,-176
-4.8,-1.8,free,free,free,free,robot,free,free,free,free,9.0,8.15,-176
-4.8,-1.8,free,free,free,free,robot,free,free,free,free,9.0,8.15,-176
-4.8,-1.8,free,free,free,free,robot,free,free,free,free,9.0,8.15,-177
-4.8,-1.8,free,free,free,free,robot,free,free,free,free,9.0,8.15,-177
-4.9,-1.8,free,free,free,free,robot,free,free,free,free,8.9,8.14,-177
-4.9,-1.8,free,free,free,free,robot,free,free,free,free,8.9,8.14,-178
-4.9,-1.8,free,free,free,free,robot,free,free,free,free,8.9,8.14,-178
-4.9,-1.8,free,free,free,free,robot,free,free,free,free,8.9,8.14,-178
-5.0,-1.8,free,free,free,free,robot,free,free,free,free,8.8,8.13,-178
-5.0,-1.8,free,free,free,free,robot,free,free,free,free,8.8,8.13,-178
-5.0,-1.8,free,free,free,free,robot,free,free,free,free,8.8,8.13,-179
-5.0,-1.8,free,free,free,free,robot,free,free,free,free,8.8,8.13,-179
-5.1,-1.8,free,free,free,free,robot,free,free,free,free,8.7,8.12,-179
-5.1,-1.8,free,free,free,free,robot,free,free,free,free,8.7,8.12,-179
-5.1,-1.8,free,free,free,free,robot,free,free,free,free,8.7,8.12,-179
-5.1,-1.8,free,free,free,free,robot,free,free,free,free,8.7,8.12,-179
-5.2,-1.8,free,free,free,free,robot,free,free,free,free,8.6,8.12,-179
-5.2,-1.8,free,free,free,free,robot,free,free,free,free,8.6,8.12,-180
-5.2,-1.8,free,free,free,free,robot,free,free,free,free,8.6,8.12,-180
-5.2,-1.8,free,free,free,free,robot,free,free,free,free,8.6,8.12,-180
-5.3,-1.8,free,free,free,free,robot,free,free,free,free,8.5,8.11,-180
-5.3,-1.8,free,free,free,free,robot,free,free,free,free,8.5,8.11,180
-5.3,-1.8,free,free,free,free,robot,free,free,free,free,8.5,8.11,180
-5.3,-1.8,free,free,free,free,robot,free,free,free,free,8.5,8.11,180
-5.4,-1.8,free,free,free,free,robot,free,free,free,free,8.4,8.11,180
-5.4,-1.8,free,free,free,free,robot,free,free,free,free,8.4,8.11,180
-5.4,-1.8,free,free,free,free,robot,free,free,free,free,8.4,8.11,180
-5.4,-1.8,free,free,free,free,robot,free,free,free,free,8.4,8.11,180
-5.5,-1.8,free,free,free,free,robot,free,free,free,free,8.3,8.1,179
-5.5,-1.8,free,free,free,free,robot,free,free,free,free,8.3,8.1,179
-5.5,-1.8,free,free,free,free,robot,free,free,free,free,8.3,8.1,179
-5.5,-1.8,free,free,free,free,robot,free,free,free,free,8.3,8.1,179
-5.6,-1.8,free,free,free,free,robot,free,free,free,free,8.2,8.1,179
-5.6,-1.8,free,free,free,free,robot,free,free,free,free,8.2,8.1,179
-5.6,-1.8,free,free,free,free,robot,free,free,free,free,8.2,8.1,179
-5.6,-1.8,free,free,free,free,robot,free,free,free,free,8.2,8.1,179
-5.7,-1.8,free,free,free,free,robot,free,free,free,free,8.1,8.1,179
-5.7,-1.8,free,free,free,free,robot,free,free,free,free,8.1,8.1,179
-5.7,-1.8,free,free,free,free,robot,free,free,free,free,8.1,8.1,179
-5.7,-1.8,free,free,free,free,robot,free,free,free,free,8.1,8.1,179
-5.8,-1.8,free,free,free,free,robot,free,free,free,free,8.2,8.1,179
-5.8,-1.8,free,free,free,free,robot,free,free,free,free,8.2,8.1,179
-5.8,-1.8,free,free,free,free,robot,free,free,free,free,8.2,8.1,178
-5.8,-1.8,free,free,free,free,robot,free,free,free,free,8.2,8.1,177
-5.9,-1.8,free,free,free,free,robot,free,free,free,free,8.3,8.1,176
-5.9,-1.8,free,free,free,free,robot,free,free,free,free,8.3,8.1,174
-5.9,-1.8,free,free,free,free,robot,free,free,free,free,8.3,8.1,172
-5.9,-1.8,free,free,free,free,robot,free,free,free,free,8.3,8.1,170
-6.0,-1.8,free,free,free,free,robot,free,free,free,free,8.4,8.11,168
-6.0,-1.8,free,free,free,free,robot,free,free,free,free,8.4,8.11,165
-6.0,-1.8,free,free,free,free,robot,free,free,free,free,8.4,8.11,163
-6.0,-1.8,free,free,free,free,robot,free,free,free,free,8.4,8.11,161
-6.0,-1.8,free,free,free,free,robot,free,free,free,free,8.4,8.11,159
-6.1,-1.8,free,free,free,free,robot,free,free,free,free,8.5,8.11,156
-6.1,-1.7,free,free,free,free,robot,free,free,free,free,8.4,8.01,154
-6.1,-1.7,free,free,free,free,robot,free,free,free,free,8.4,8.01,152
-6.1,-1.7,free,free,free,free,robot,free,free,free,free,8.4,8.01,150
-6.2,-1.7,free,free,free,free,robot,free,free,free,free,8.5,8.02,148
-6.2,-1.7,free,free,free,free,robot,free,free,free,free,8.5,8.02,146
-6.2,-1.7,free,free,free,free,robot,free,free,free,free,8.5,8.02,143
-6.2,-1.7,free,free,free,free,robot,free,free,free,free,8.5,8.02,141
-6.2,-1.7,free,free,free,free,robot,free,free,free,free,8.5,8.02,139
-6.3,-1.6,free,free,free,free,robot,free,free,free,free,8.5,7.92,137
-6.3,-1.6,free,free,free,free,robot,free,free,free,free,8.5,7.92,135
-6.3,-1.6,free,free,free,free,robot,free,free,free,free,8.5,7.92,132
-6.3,-1.6,free,free,free,free,robot,free,free,free,free,8.5,7.92,130
